dataset|column|type|uncompressed_size|scheme|block_size|nullable|compressed_size|compressed_header|compressed_payload|compression_ratio
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|2|int|315392|tinyblocks|128|false|5544|5544|0|56.8889
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|2|int|315392|tinyblocks|256|false|2772|2772|0|113.778
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|2|int|315392|tinyblocks|512|false|1386|1386|0|227.556
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|2|int|315392|btrblocks1|64|false|16|0|16|19712
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|2|int|315392|btrblocks2|64|false|16|0|16|19712
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|2|int|315392|btrblocks3|64|false|16|0|16|19712
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|3|int|315392|tinyblocks|64|false|87616|11088|76528|3.59971
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|3|int|315392|tinyblocks|128|false|79816|5544|74272|3.95149
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|3|int|315392|tinyblocks|256|false|79028|2772|76256|3.99089
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|3|int|315392|tinyblocks|512|false|79082|1386|77696|3.98816
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|3|int|315392|btrblocks1|64|false|73828|0|73828|4.27198
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|3|int|315392|btrblocks2|64|false|73828|0|73828|4.27198
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|4|int|315392|tinyblocks|64|false|70704|11088|59616|4.46074
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|4|int|315392|tinyblocks|128|false|63944|5544|58400|4.93232
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|4|int|315392|tinyblocks|256|false|63028|2772|60256|5.004
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|4|int|315392|tinyblocks|512|false|63402|1386|62016|4.97448
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|4|int|315392|btrblocks1|64|false|58200|0|58200|5.41911
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|4|int|315392|btrblocks2|64|false|58200|0|58200|5.41911
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|4|int|315392|btrblocks3|64|false|58200|0|58200|5.41911
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|5|int|315392|tinyblocks|64|false|77312|11088|66224|4.07947
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|5|int|315392|tinyblocks|128|false|69128|5544|63584|4.56243
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|5|int|315392|tinyblocks|256|false|68756|2772|65984|4.58712
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|5|int|315392|tinyblocks|512|false|69354|1386|67968|4.54757
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|5|int|315392|btrblocks1|64|false|63096|0|63096|4.99861
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|5|int|315392|btrblocks2|64|false|65837|0|65837|4.7905
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|5|int|315392|btrblocks3|64|false|63096|0|63096|4.99861
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|6|int|315392|tinyblocks|64|false|46544|11088|35456|6.77621
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|6|int|315392|tinyblocks|128|false|37446|5544|31902|8.42258
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|6|int|315392|tinyblocks|256|false|36481|2772|33709|8.64538
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|6|int|315392|tinyblocks|512|false|36725|1386|35339|8.58794
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|6|int|315392|btrblocks1|64|false|29972|0|29972|10.5229
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|6|int|315392|btrblocks2|64|false|29972|0|29972|10.5229
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|6|int|315392|btrblocks3|64|false|29972|0|29972|10.5229
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|7|int|315392|tinyblocks|64|false|11088|11088|0|28.4444
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|7|int|315392|tinyblocks|128|false|5544|5544|0|56.8889
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|7|int|315392|tinyblocks|256|false|2772|2772|0|113.778
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|7|int|315392|tinyblocks|512|false|1386|1386|0|227.556
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|7|int|315392|btrblocks1|64|false|16|0|16|19712
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|7|int|315392|btrblocks2|64|false|16|0|16|19712
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|7|int|315392|btrblocks3|64|false|16|0|16|19712
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|8|int|315392|tinyblocks|64|false|47307|11088|36219|6.66692
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|8|int|315392|tinyblocks|128|false|37880|5544|32336|8.32608
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|8|int|315392|tinyblocks|256|false|36043|2772|33271|8.75044
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|8|int|315392|tinyblocks|512|false|35120|1386|33734|8.98041
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|8|int|315392|btrblocks1|64|false|30140|0|30140|10.4642
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|8|int|315392|btrblocks2|64|false|30140|0|30140|10.4642
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|8|int|315392|btrblocks3|64|false|30140|0|30140|10.4642
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|9|int|315392|tinyblocks|64|false|74096|11088|63008|4.25653
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|9|int|315392|tinyblocks|128|false|66168|5544|60624|4.76653
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|9|int|315392|tinyblocks|256|false|64980|2772|62208|4.85368
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|9|int|315392|tinyblocks|512|false|64938|1386|63552|4.85682
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|9|int|315392|btrblocks1|64|false|60268|0|60268|5.23316
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|9|int|315392|btrblocks2|64|false|60268|0|60268|5.23316
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|9|int|315392|btrblocks3|64|false|60268|0|60268|5.23316
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|10|int|315392|tinyblocks|64|false|67760|11088|56672|4.65455
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|10|int|315392|tinyblocks|128|false|59032|5544|53488|5.34273
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|10|int|315392|tinyblocks|256|false|58580|2772|55808|5.38395
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|10|int|315392|tinyblocks|512|false|59242|1386|57856|5.32379
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|10|int|315392|btrblocks1|64|false|52072|0|52072|6.05684
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|10|int|315392|btrblocks2|64|false|52072|0|52072|6.05684
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|10|int|315392|btrblocks3|64|false|52072|0|52072|6.05684
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|11|int|315392|tinyblocks|64|false|11088|11088|0|28.4444
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|11|int|315392|tinyblocks|128|false|5544|5544|0|56.8889
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|11|int|315392|tinyblocks|256|false|2772|2772|0|113.778
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|11|int|315392|tinyblocks|512|false|1386|1386|0|227.556
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|11|int|315392|btrblocks1|64|false|16|0|16|19712
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|11|int|315392|btrblocks2|64|false|16|0|16|19712
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|11|int|315392|btrblocks3|64|false|16|0|16|19712
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|12|int|315392|tinyblocks|64|false|87712|11088|76624|3.59577
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|12|int|315392|tinyblocks|128|false|79992|5544|74448|3.94279
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|12|int|315392|tinyblocks|256|false|79188|2772|76416|3.98283
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|12|int|315392|tinyblocks|512|false|79210|1386|77824|3.98172
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|12|int|315392|btrblocks1|64|false|74092|0|74092|4.25676
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|12|int|315392|btrblocks2|64|false|74092|0|74092|4.25676
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|12|int|315392|btrblocks3|64|false|76066|0|76066|4.14629
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|13|int|315392|tinyblocks|64|false|55264|11088|44176|5.70701
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|13|int|315392|tinyblocks|128|false|46616|5544|41072|6.76575
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|13|int|315392|tinyblocks|256|false|46132|2772|43360|6.83673
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|13|int|315392|tinyblocks|512|false|46954|1386|45568|6.71704
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|13|int|315392|btrblocks1|64|false|39428|0|39428|7.99919
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|13|int|315392|btrblocks2|64|false|39428|0|39428|7.99919
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|13|int|315392|btrblocks3|64|false|39428|0|39428|7.99919
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|14|int|315392|tinyblocks|64|false|39070|11088|27982|8.07249
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|14|int|315392|tinyblocks|128|false|31057|5544|25513|10.1553
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|14|int|315392|tinyblocks|256|false|29858|2772|27086|10.5631
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|14|int|315392|tinyblocks|512|false|29373|1386|27987|10.7375
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|14|int|315392|btrblocks1|64|false|23556|0|23556|13.389
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|14|int|315392|btrblocks2|64|false|23556|0|23556|13.389
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|14|int|315392|btrblocks3|64|false|23556|0|23556|13.389
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|15|int|315392|tinyblocks|64|false|40021|11088|28933|7.88066
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|15|int|315392|tinyblocks|128|false|31805|5544|26261|9.91643
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|15|int|315392|tinyblocks|256|false|30711|2772|27939|10.2697
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|15|int|315392|tinyblocks|512|false|29886|1386|28500|10.5532
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|15|int|315392|btrblocks1|64|false|23688|0|23688|13.3144
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|15|int|315392|btrblocks2|64|false|23688|0|23688|13.3144
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|15|int|315392|btrblocks3|64|false|23688|0|23688|13.3144
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|16|int|315392|tinyblocks|64|false|11280|11088|192|27.9603
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|16|int|315392|tinyblocks|128|false|5720|5544|176|55.1385
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|16|int|315392|tinyblocks|256|false|3090|2772|318|102.069
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|16|int|315392|tinyblocks|512|false|1758|1386|372|179.404
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|16|int|315392|btrblocks1|64|false|128|0|128|2464
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|17|int|315392|tinyblocks|64|false|13584|11088|2496|23.2179
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|17|int|315392|tinyblocks|128|false|7569|5544|2025|41.6689
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|17|int|315392|tinyblocks|256|false|5409|2772|2637|58.3087
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|17|int|315392|tinyblocks|512|false|3569|1386|2183|88.3699
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|17|int|315392|btrblocks1|64|false|1380|0|1380|228.545
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|17|int|315392|btrblocks2|64|false|500|0|500|630.784
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|17|int|315392|btrblocks3|64|false|925|0|925|340.964
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|18|int|315392|tinyblocks|64|false|13712|11088|2624|23.0012
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|18|int|315392|tinyblocks|128|false|7659|5544|2115|41.1793
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|18|int|315392|tinyblocks|256|false|5556|2772|2784|56.766
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|18|int|315392|tinyblocks|512|false|3722|1386|2336|84.7372
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|18|int|315392|btrblocks1|64|false|1338|0|1338|235.719
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|18|int|315392|btrblocks2|64|false|978|0|978|322.487
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|18|int|315392|btrblocks3|64|false|530|0|530|595.079
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|19|int|315392|tinyblocks|64|false|81440|11088|70352|3.87269
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|19|int|315392|tinyblocks|128|false|73304|5544|67760|4.30252
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|19|int|315392|tinyblocks|256|false|73012|2772|70240|4.31973
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|19|int|315392|tinyblocks|512|false|73066|1386|71680|4.31654
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|19|int|315392|btrblocks1|64|false|65916|0|65916|4.78476
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|19|int|315392|btrblocks2|64|false|65916|0|65916|4.78476
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|19|int|315392|btrblocks3|64|false|65916|0|65916|4.78476
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|20|int|315392|tinyblocks|64|false|69376|11088|58288|4.54613
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|20|int|315392|tinyblocks|128|false|62168|5544|56624|5.07322
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|20|int|315392|tinyblocks|256|false|60852|2772|58080|5.18294
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|20|int|315392|tinyblocks|512|false|60266|1386|58880|5.23333
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|20|int|315392|btrblocks1|64|false|55964|0|55964|5.63562
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|20|int|315392|btrblocks2|64|false|55964|0|55964|5.63562
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|20|int|315392|btrblocks3|64|false|55964|0|55964|5.63562
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|21|int|315392|tinyblocks|64|false|55216|11088|44128|5.71197
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|21|int|315392|tinyblocks|128|false|47304|5544|41760|6.66734
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|21|int|315392|tinyblocks|256|false|46292|2772|43520|6.8131
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|21|int|315392|tinyblocks|512|false|46058|1386|44672|6.84771
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|21|int|315392|btrblocks1|64|false|40644|0|40644|7.75987
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|21|int|315392|btrblocks2|64|false|40644|0|40644|7.75987
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|21|int|315392|btrblocks3|64|false|40644|0|40644|7.75987
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|22|int|315392|tinyblocks|64|false|38938|11088|27850|8.09985
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|22|int|315392|tinyblocks|128|false|30460|5544|24916|10.3543
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|22|int|315392|tinyblocks|256|false|28373|2772|25601|11.1159
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|22|int|315392|tinyblocks|512|false|27205|1386|25819|11.5932
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|22|int|315392|btrblocks1|64|false|22844|0|22844|13.8063
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|22|int|315392|btrblocks2|64|false|22844|0|22844|13.8063
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|22|int|315392|btrblocks3|64|false|22844|0|22844|13.8063
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|23|int|315392|tinyblocks|64|false|11088|11088|0|28.4444
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|23|int|315392|tinyblocks|128|false|5544|5544|0|56.8889
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|23|int|315392|tinyblocks|256|false|2772|2772|0|113.778
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|23|int|315392|tinyblocks|512|false|1386|1386|0|227.556
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|23|int|315392|btrblocks1|64|false|16|0|16|19712
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|23|int|315392|btrblocks2|64|false|16|0|16|19712
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|23|int|315392|btrblocks3|64|false|16|0|16|19712
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|24|int|315392|tinyblocks|64|false|11582|11088|494|27.2312
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|24|int|315392|tinyblocks|128|false|6048|5544|504|52.1481
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|24|int|315392|tinyblocks|256|false|3584|2772|812|88
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|24|int|315392|tinyblocks|512|false|2459|1386|1073|128.26
/raid0/schmitt/tinyblocks/data/pbi_int/MLB/MLB_1.csv|24|int|315392|btrblocks1|64|false|400|0|400|788.48
/raid0/schmitt/tinyblocks/data/pbi_int/Motos/Motos_1.csv|0|int|56430592|tinyblocks|64|false|1984640|1983888|752|28.4337
/raid0/schmitt/tinyblocks/data/pbi_int/Motos/Motos_1.csv|0|int|56430592|tinyblocks|128|false|992696|991944|752|56.8458
/raid0/schmitt/tinyblocks/data/pbi_int/Motos/Motos_1.csv|0|int|56430592|tinyblocks|256|false|497261|495972|1289|113.483
/raid0/schmitt/tinyblocks/data/pbi_int/Motos/Motos_1.csv|0|int|56430592|tinyblocks|512|false|249614|247986|1628|226.071
/raid0/schmitt/tinyblocks/data/pbi_int/Motos/Motos_1.csv|0|int|56430592|btrblocks1|64|false|4752|0|4752|11875.1
/raid0/schmitt/tinyblocks/data/pbi_int/Motos/Motos_1.csv|1|int|56430592|tinyblocks|64|false|20864150|1983888|18880262|2.70467
/raid0/schmitt/tinyblocks/data/pbi_int/Motos/Motos_1.csv|1|int|56430592|tinyblocks|128|false|19574245|991944|18582301|2.8829
/raid0/schmitt/tinyblocks/data/pbi_int/Motos/Motos_1.csv|1|int|56430592|tinyblocks|256|false|19448387|495972|18952415|2.90156
/raid0/schmitt/tinyblocks/data/pbi_int/Motos/Motos_1.csv|1|int|56430592|tinyblocks|512|false|19671548|247986|19423562|2.86864
/raid0/schmitt/tinyblocks/data/pbi_int/Motos/Motos_1.csv|1|int|56430592|btrblocks1|64|false|30654108|0|30654108|1.84088
/raid0/schmitt/tinyblocks/data/pbi_int/Motos/Motos_1.csv|1|int|56430592|btrblocks2|64|false|25541124|0|25541124|2.2094
/raid0/schmitt/tinyblocks/data/pbi_int/Motos/Motos_1.csv|1|int|56430592|btrblocks3|64|false|23940851|0|23940851|2.35708
/raid0/schmitt/tinyblocks/data/pbi_int/Motos/Motos_1.csv|2|int|56430592|tinyblocks|64|false|2266779|1983888|282891|24.8946
/raid0/schmitt/tinyblocks/data/pbi_int/Motos/Motos_1.csv|2|int|56430592|tinyblocks|128|false|1273460|991944|281516|44.3128
/raid0/schmitt/tinyblocks/data/pbi_int/Motos/Motos_1.csv|2|int|56430592|tinyblocks|256|false|814543|495972|318571|69.2788
/raid0/schmitt/tinyblocks/data/pbi_int/Motos/Motos_1.csv|2|int|56430592|tinyblocks|512|false|605872|247986|357886|93.1395
/raid0/schmitt/tinyblocks/data/pbi_int/Motos/Motos_1.csv|2|int|56430592|btrblocks1|64|false|1925444|0|1925444|29.3078
/raid0/schmitt/tinyblocks/data/pbi_int/Motos/Motos_1.csv|2|int|56430592|btrblocks2|64|false|315454|0|315454|178.887
/raid0/schmitt/tinyblocks/data/pbi_int/Motos/Motos_1.csv|2|int|56430592|btrblocks3|64|false|328797|0|328797|171.627
/raid0/schmitt/tinyblocks/data/pbi_int/Motos/Motos_1.csv|3|int|56430592|tinyblocks|64|false|9111317|1983888|7127429|6.19346
/raid0/schmitt/tinyblocks/data/pbi_int/Motos/Motos_1.csv|3|int|56430592|tinyblocks|128|false|7803414|991944|6811470|7.23153
/raid0/schmitt/tinyblocks/data/pbi_int/Motos/Motos_1.csv|3|int|56430592|tinyblocks|256|false|7693254|495972|7197282|7.33507
/raid0/schmitt/tinyblocks/data/pbi_int/Motos/Motos_1.csv|3|int|56430592|tinyblocks|512|false|7845012|247986|7597026|7.19318
/raid0/schmitt/tinyblocks/data/pbi_int/Motos/Motos_1.csv|3|int|56430592|btrblocks1|64|false|6418772|0|6418772|8.79149
/raid0/schmitt/tinyblocks/data/pbi_int/Motos/Motos_1.csv|3|int|56430592|btrblocks2|64|false|6425982|0|6425982|8.78163
/raid0/schmitt/tinyblocks/data/pbi_int/Motos/Motos_1.csv|3|int|56430592|btrblocks3|64|false|6448836|0|6448836|8.75051
/raid0/schmitt/tinyblocks/data/pbi_int/Motos/Motos_1.csv|4|int|56430592|tinyblocks|64|false|2149474|1983888|165586|26.2532
/raid0/schmitt/tinyblocks/data/pbi_int/Motos/Motos_1.csv|4|int|56430592|tinyblocks|128|false|1180681|991944|188737|47.795
/raid0/schmitt/tinyblocks/data/pbi_int/Motos/Motos_1.csv|4|int|56430592|tinyblocks|256|false|752428|495972|256456|74.998
/raid0/schmitt/tinyblocks/data/pbi_int/Motos/Motos_1.csv|4|int|56430592|tinyblocks|512|false|553157|247986|305171|102.016
/raid0/schmitt/tinyblocks/data/pbi_int/Motos/Motos_1.csv|4|int|56430592|btrblocks1|64|false|124680|0|124680|452.603
/raid0/schmitt/tinyblocks/data/pbi_int/Motos/Motos_1.csv|5|int|56430592|tinyblocks|64|false|1984096|1983888|208|28.4415
/raid0/schmitt/tinyblocks/data/pbi_int/Motos/Motos_1.csv|5|int|56430592|tinyblocks|128|false|992152|991944|208|56.877
/raid0/schmitt/tinyblocks/data/pbi_int/Motos/Motos_1.csv|5|int|56430592|tinyblocks|256|false|496350|495972|378|113.691
/raid0/schmitt/tinyblocks/data/pbi_int/Motos/Motos_1.csv|5|int|56430592|tinyblocks|512|false|248468|247986|482|227.114
/raid0/schmitt/tinyblocks/data/pbi_int/Motos/Motos_1.csv|5|int|56430592|btrblocks1|64|false|2036|0|2036|27716.4
/raid0/schmitt/tinyblocks/data/pbi_int/Motos/Motos_1.csv|6|int|56430592|tinyblocks|64|false|1983888|1983888|0|28.4444
/raid0/schmitt/tinyblocks/data/pbi_int/Motos/Motos_1.csv|6|int|56430592|tinyblocks|128|false|991944|991944|0|56.8889
/raid0/schmitt/tinyblocks/data/pbi_int/Motos/Motos_1.csv|6|int|56430592|tinyblocks|256|false|495972|495972|0|113.778
/raid0/schmitt/tinyblocks/data/pbi_int/Motos/Motos_1.csv|6|int|56430592|tinyblocks|512|false|247986|247986|0|227.556
/raid0/schmitt/tinyblocks/data/pbi_int/Motos/Motos_1.csv|6|int|56430592|btrblocks1|64|false|1728|0|1728|32656.6
/raid0/schmitt/tinyblocks/data/pbi_int/Motos/Motos_1.csv|6|int|56430592|btrblocks2|64|false|1728|0|1728|32656.6
/raid0/schmitt/tinyblocks/data/pbi_int/Motos/Motos_1.csv|6|int|56430592|btrblocks3|64|false|1728|0|1728|32656.6
/raid0/schmitt/tinyblocks/data/pbi_int/Motos/Motos_1.csv|7|int|56430592|tinyblocks|64|false|2283980|1983888|300092|24.7071
/raid0/schmitt/tinyblocks/data/pbi_int/Motos/Motos_1.csv|7|int|56430592|tinyblocks|128|false|1308087|991944|316143|43.1398
